budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,vote_average,vote_count,title,soup
78000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",en,14.412061,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Sony', 'id': 649}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-26,248384621.0,95.0,6.4,936.0,Cloudy With A Chance Of Meatballs 2,Animation Family Comedy codycameron codycameron billhader annafaris jamescaan inventor food scientist
55000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,13.776068,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-10,95000000.0,134.0,7.6,2495.0,Captain Phillips,Action Drama Thriller paulgreengrass paulgreengrass tomhanks catherinekeener maxmartini ship hijacking somalia fisherman blood poverty pirate terrorism commando hijack cargoship shipcaptain shiphijacking somali commandounit
12000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,9.251084,"[{'name': 'Open Road Films', 'id': 10427}, {'name': 'Overnight Films', 'id': 10808}, {'name': 'AR Films', 'id': 11005}, {'name': 'Aldamisa Entertainment', 'id': 11006}, {'name': 'Demarest Films', 'id': 13241}, {'name': '1821 Pictures', 'id': 14358}, {'name': 'Quick Draw Productions', 'id': 25608}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-12,15008161.0,107.0,5.3,642.0,Machete Kills,Action Crime Thriller robertrodriguez robertrodriguez dannytrejo melgibson amberheard mexico whitehouse nuclearmissile machete outerspace
8500000,"[{'id': 35, 'name': 'Comedy'}]",en,5.590678,"[{'name': 'Sneak Preview Productions', 'id': 31835}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-27,22456509.0,96.0,5.6,87.0,Baggage Claim,Comedy davide.talbert davide.talbert paulapatton adambrody djimonhounsou
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,14.191611,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Atmosphere Entertainment MM', 'id': 2995}, {'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Mark Canton Productions', 'id': 11761}, {'name': 'Envision Entertainment', 'id': 31832}, {'name': 'Boies / Schiller Film Group', 'id': 36212}, {'name': 'Knightsbridge Entertainment', 'id': 46961}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-09,122915111.0,115.0,6.7,1688.0,Escape Plan,Action Thriller mikaelhåfström mikaelhåfström sylvesterstallone arnoldschwarzenegger jimcaviezel prison muslim ship mystery sciencefiction escape crime prisonescape ciaagent
0,"[{'id': 35, 'name': 'Comedy'}]",fr,4.64874,"[{'name': 'Armada Films', 'id': 7453}, {'name': 'Vendome Pictures', 'id': 7460}, {'name': 'Armada Films Production', 'id': 12813}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2012-09-17,11384015.0,95.0,6.1,87.0,Haute Cuisine,Comedy christianvincent christianvincent jeand'ormesson catherinefrot hippolytegirardot biography
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,8.870325,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Flavor Unit Entertainment', 'id': 5677}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-05-14,21520719.0,100.0,6.0,102.0,Just Wright,Comedy Drama Romance sanaahamri sanaahamri queenlatifah common paulapatton womandirector
25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,14.723646,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Kanzaman', 'id': 4169}, {'name': 'Nick Wechsler Productions', 'id': 8073}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Chockstone Pictures', 'id': 13649}, {'name': 'Translux', 'id': 14384}, {'name': 'TSG Entertainment', 'id': 22213}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-25,71009334.0,117.0,5.0,724.0,The Counselor,Thriller Crime Drama ridleyscott ridleyscott michaelfassbender camerondiaz javierbardem poetry lawyer drugsmuggling drugtrafficking reddress
20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,30.316249,"[{'name': 'Plan B Entertainment', 'id': 81}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'River Road Entertainment', 'id': 1246}, {'name': 'Film4', 'id': 9349}, {'name': 'New Regency Pictures', 'id': 10104}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-10-18,187000000.0,134.0,7.9,3787.0,12 Years A Slave,Drama History stevemcqueen stevemcqueen chiwetelejiofor michaelfassbender lupitanyong'o whip kidnapping slavery plantation nightshift violinplayer physicalabuse cotton slaveowner 19thcentury soldintoslavery abolitionist
110000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",en,12.500305,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Chartoff Productions', 'id': 3200}, {'name': 'Odd Lot Entertainment', 'id': 3263}, {'name': 'K/O Paper Products', 'id': 7296}, {'name': 'Digital Domain', 'id': 31825}, {'name': 'Taleswapper', 'id': 31826}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-23,125537191.0,114.0,6.6,2354.0,Ender'S Game,Science Fiction Action Adventure gavinhood gavinhood asabutterfield harrisonford haileesteinfeld basedonnovel intolerance chosenone childprodigy futuristic space sciencefiction alieninvasion militaryschool moralitytale basedonyoungadultnovel
15000000,"[{'id': 35, 'name': 'Comedy'}]",en,8.000867,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'MTV Films', 'id': 746}, {'name': 'Dickhouse Productions', 'id': 6328}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-22,151831537.0,92.0,6.0,688.0,Bad Grandpa,Comedy jefftremaine jefftremaine johnnyknoxville jacksonnicoll georginacates duringcreditsstinger
170000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,34.905447,"[{'name': 'Marvel Studios', 'id': 420}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-29,644571402.0,112.0,6.8,4873.0,Thor: The Dark World,Action Adventure Fantasy alantaylor alantaylor chrishemsworth natalieportman tomhiddleston marvelcomic superhero basedoncomic hostiletakeover norsemythology aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d asgard
5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,14.785719,"[{'name': 'Universal Studios', 'id': 13}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Voltage Pictures', 'id': 10255}, {'name': 'Truth Entertainment', 'id': 19631}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-07,55198285.0,117.0,7.9,2973.0,Dallas Buyers Club,Drama History jean-marcvallée jean-marcvallée matthewmcconaughey jennifergarner jaredleto woman aid biography basedontruestory hiv drug 1980s
55000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,7.713231,"[{'name': 'Reel FX Creative Studios', 'id': 2787}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-30,110000000.0,91.0,5.7,259.0,Free Birds,Animation Comedy Family jimmyhayward jimmyhayward owenwilson woodyharrelson amypoehler holiday thanksgiving freedom duringcreditsstinger 3d
28000000,"[{'id': 35, 'name': 'Comedy'}]",en,9.157369,"[{'name': 'Laurence Mark Productions', 'id': 415}, {'name': 'CBS Films', 'id': 5490}, {'name': 'Outlaw Sinema', 'id': 13444}, {'name': 'Good Universe', 'id': 17393}, {'name': 'Gidden Media', 'id': 34886}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-31,134402450.0,105.0,6.4,813.0,Last Vegas,Comedy jonturteltaub jonturteltaub robertdeniro morganfreeman michaeldouglas casino malefriendship stagnight lasvegas elderly
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",zh,2.871986,"[{'name': 'Enlight Pictures', 'id': 4053}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2013-04-25,116000000.0,131.0,6.1,48.0,So Young,Romance Drama zhaowei zhaowei markchao hangeng yangzishan college womandirector nanjing
0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,0.945726,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-02-18,11787127.0,102.0,6.5,10.0,The Lords Of Discipline,Drama Thriller francroddam francroddam davidkeith robertprosky g.d.spradlin racism
12000000,"[{'id': 18, 'name': 'Drama'}]",en,6.927182,"[{'name': 'BBC Films', 'id': 288}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'Baby Cow Productions', 'id': 1219}, {'name': 'Pathé', 'id': 7981}, {'name': 'Yucaipa Films', 'id': 12005}, {'name': 'Magnolia Mae Films', 'id': 18188}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-11-01,100129872.0,98.0,7.4,588.0,Philomena,Drama stephenfrears stephenfrears judidench stevecoogan sophiekennedyclark mother washingtond.c. journalist adoption forgiveness son faith search church ireland basedontrueevents nun
0,"[{'id': 18, 'name': 'Drama'}]",en,16.373622,"[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Sunswept Entertainment', 'id': 5219}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-08,76586316.0,131.0,7.4,1528.0,The Book Thief,Drama brianpercival brianpercival geoffreyrush sophienélisse emilywatson worldwarii book nazigermany jewish
17000000,"[{'id': 35, 'name': 'Comedy'}]",en,6.102021,"[{'name': 'Universal', 'id': 6292}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-15,71625195.0,123.0,6.7,110.0,The Best Man Holiday,Comedy malcolmd.lee malcolmd.lee terrencehoward haroldperrineau моррисчестнат bestman
2159280,"[{'id': 18, 'name': 'Drama'}]",pl,8.651053,"[{'name': 'Danish Film Institute', 'id': 125}, {'name': 'Portobello Pictures', 'id': 486}, {'name': 'Eurimages', 'id': 850}, {'name': 'Canal+ Polska', 'id': 6476}, {'name': 'Opus Film', 'id': 6477}, {'name': 'Polski Instytut Sztuki Filmowej', 'id': 11240}, {'name': 'Phoenix Film Investments', 'id': 44171}, {'name': 'City of Lodz', 'id': 72682}, {'name': 'Phoenix Film Poland', 'id': 72683}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'PL', 'name': 'Poland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-10-25,15298355.0,80.0,7.1,262.0,Ida,Drama pawełpawlikowski pawełpawlikowski agatatrzebuchowska agatakulesza dawidogrodnik nun mine jew jewish poland
0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",ja,4.958929,"[{'name': 'Shueisha', 'id': 2918}, {'name': 'Toei Animation', 'id': 5542}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2009-12-12,53000000.0,114.0,7.4,68.0,One Piece Film Strong World,Animation Fantasy Adventure munehisasakai munehisasakai mayumitanaka kazuyanakai hiroakihirata anime onepiece
130000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",en,25.309139,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Color Force', 'id': 5420}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-15,847423452.0,146.0,7.4,6656.0,The Hunger Games: Catching Fire,Adventure Action Science Fiction francislawrence francislawrence jenniferlawrence joshhutcherson liamhemsworth competition basedonnovel mentor secret factory television propaganda future dystopia alliance game president uprising sequel murder survival conspiracy rebellion blood femaleprotagonist tournament explosion danger imax winner basedonyoungadultnovel
250000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,20.644776,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'New Line Cinema', 'id': 12}, {'name': 'Warner Bros. Pictures', 'id': 174}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-11,958400000.0,161.0,7.6,4633.0,The Hobbit: The Desolation Of Smaug,Adventure Fantasy peterjackson peterjackson martinfreeman ianmckellen richardarmitage elf dwarf orcs hobbit dragon wizard swordandsorcery
175000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,14.88937,"[{'name': 'Mid Atlantic Films', 'id': 2735}, {'name': 'Stuber Productions', 'id': 4403}, {'name': 'Universal', 'id': 6292}, {'name': 'Moving Picture Company (MPC)', 'id': 20478}, {'name': 'H2F Entertainment', 'id': 20851}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-06,150962475.0,119.0,5.9,1357.0,47 Ronin,Drama Action Adventure Fantasy carlrinsch carlrinsch keanureeves hiroyukisanada koushibasaki japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d
26000000,"[{'id': 35, 'name': 'Comedy'}]",en,13.548808,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-10,51164106.0,105.0,6.2,561.0,Delivery Man,Comedy kenscott kenscott vincevaughn cobiesmulders chrispratt remake spermdonor
150000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",en,24.248243,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Animation Studios', 'id': 6125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-27,1274219009.0,102.0,7.3,5440.0,Frozen,Animation Adventure Family chrisbuck chrisbuck kristenbell idinamenzel jonathangroff queen musical princess betrayal snowman animation reindeer curse snow troll mountainclimber aftercreditsstinger womandirector 3d
11000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",en,10.838063,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'CBS Films', 'id': 5490}, {'name': 'Anton Capital Entertainment (ACE)', 'id': 20664}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-10-06,32935319.0,105.0,7.2,845.0,Inside Llewyn Davis,Drama Music joelcoen joelcoen oscarisaac careymulligan justintimberlake folkmusic performance aspiringsinger newyorkcity recording merchantmarine 1960s
100000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,16.382422,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Appian Way', 'id': 562}, {'name': 'EMJAG Productions', 'id': 14654}, {'name': 'Red Granite Pictures', 'id': 19177}, {'name': 'Sikelia Productions', 'id': 23243}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-25,392000694.0,180.0,7.9,6768.0,The Wolf Of Wall Street,Crime Drama Comedy martinscorsese martinscorsese leonardodicaprio jonahhill margotrobbie corruption sex sexuality bank humor biography wallstreet marriagecrisis riseandfall stockbroker drug stockbroker
22000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,9.896704,"[{'name': 'Millennium Films', 'id': 10254}, {'name': 'Open Road Films', 'id': 10427}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-27,43058898.0,100.0,6.4,898.0,Homefront,Action Thriller garyfleder garyfleder jasonstatham jamesfranco izabelavidovic basedonnovel drugdealer ex-cop ruralsetting undercovercop methamphetamine motorcyclegang drug revengemotive fatherdaughterrelationship lousianabayou
35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,11.318079,"[{'name': 'Distant Horizons', 'id': 1066}, {'name': 'Film Afrika Worldwide', 'id': 4792}, {'name': 'Videovision Entertainment', 'id': 5031}, {'name': 'Pathe', 'id': 7396}, {'name': 'Origin Pictures', 'id': 8088}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]",2013-12-06,27330000.0,141.0,6.5,225.0,Mandela: Long Walk To Freedom,Drama History justinchadwick justinchadwick idriselba naomieharris tonykgoroge prison southafrica apartheid biography nelsonmandela historicalfigure
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,6.954296,"[{'name': 'Jean Doumanian Productions', 'id': 16280}, {'name': 'Smokehouse Pictures', 'id': 22695}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-26,74188937.0,121.0,6.9,497.0,August: Osage County,Comedy Drama johnwells johnwells merylstreep juliaroberts chriscooper suicide drugaddiction funeral dysfunctionalfamily basedonplayormusical midwest southern bleakcomedy mentaldisorders
0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",ja,7.764883,"[{'name': 'Studio Khara', 'id': 4145}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2012-11-17,60487945.0,106.0,7.4,107.0,Evangelion: 3.0 You Can (Not) Redo,Animation Science Fiction Action Drama hideakianno hideakianno megumihayashibara maayasakamoto megumiogata
40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,16.478036,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Annapurna Pictures', 'id': 13184}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-12,251171807.0,138.0,6.8,2868.0,American Hustle,Drama Crime davido.russell davido.russell christianbale bradleycooper amyadams conartist scam mobster fbiagent
90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",en,8.684892,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Ingenious Media', 'id': 290}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Samuel Goldwyn Films', 'id': 9118}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Red Hour Films', 'id': 12178}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'Down Productions', 'id': 37336}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-18,188133322.0,114.0,7.0,3213.0,The Secret Life Of Walter Mitty,Adventure Comedy Drama Fantasy benstiller benstiller benstiller kristenwiig pattonoswalt himalaya photographer magazine iceland daydream photograph shark firedfromthejob skateboard dreamer onlinedating daydreaming
23000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",en,13.829515,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Annapurna Pictures', 'id': 13184}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-18,47351251.0,126.0,7.9,4215.0,Her,Romance Science Fiction Drama spikejonze spikejonze joaquinphoenix scarlettjohansson rooneymara artificialintelligence computer love loneliness transhumanism heartbreak nearfuture singularity bittersweet
40000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",en,10.855502,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Weed Road Pictures', 'id': 433}, {'name': 'Herrick Entertainment', 'id': 6666}, {'name': 'Leverage Management', 'id': 8536}, {'name': 'Closest to the Hole Productions', 'id': 8537}, {'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Envision Entertainment Corporation', 'id': 11030}, {'name': 'Film 44', 'id': 20153}, {'name': 'Foresight Unlimited', 'id': 21897}, {'name': 'Hollywood Studios International', 'id': 22610}, {'name': 'Spikings Entertainment', 'id': 22611}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-24,149295601.0,121.0,7.4,1549.0,Lone Survivor,Action Drama Thriller War peterberg peterberg markwahlberg taylorkitsch emilehirsch war survival navyseal military dangerousmission
35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,15.130888,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'BBC Films', 'id': 288}, {'name': 'Ruby Films', 'id': 2054}, {'name': 'Essential Media & Entertainment', 'id': 6747}, {'name': 'Hopscotch Features', 'id': 21079}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-16,112544580.0,125.0,7.3,1256.0,Saving Mr. Banks,Comedy Drama History johnleehancock johnleehancock emmathompson tomhanks paulgiamatti biography animation writer filmproduction
90000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",en,3.394928,"[{'name': 'Vnesheconombank', 'id': 24013}, {'name': 'Nutcracker Holdings', 'id': 24014}, {'name': 'HCC Media Group', 'id': 24015}, {'name': 'Russian Roulette Ltd.', 'id': 24016}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}]",2010-11-24,16178959.0,110.0,5.3,52.0,The Nutcracker: The Untold Story,Fantasy Action Family andreikonchalovsky andreikonchalovsky ellefanning nathanlane johnturturro
50000000,"[{'id': 35, 'name': 'Comedy'}]",en,7.600751,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Gary Sanchez Productions', 'id': 4740}, {'name': 'Apatow Productions', 'id': 10105}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-18,173649015.0,119.0,6.0,940.0,Anchorman 2: The Legend Continues,Comedy adammckay adammckay willferrell stevecarell paulrudd journalism mustache tvnews newsroom gangwarfare aftercreditsstinger newsspoof tvnewsanchor
39200000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",ko,14.131906,"[{'name': 'CJ Entertainment', 'id': 7036}, {'name': 'Opus Pictures', 'id': 7270}, {'name': 'Stillking Films', 'id': 11345}, {'name': 'SnowPiercer', 'id': 21122}, {'name': 'Moho Film', 'id': 34725}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-01,86758912.0,126.0,6.7,2910.0,Snowpiercer,Action Science Fiction Drama bongjoon-ho bongjoon-ho chrisevans songkang-ho edharris fathersonrelationship childlabour brothel winter allegory bridge post-apocalyptic dystopia hijackingoftrain basedoncomic dam rifle pregnant train violence basedongraphicnovel guilt revolt duplicity tunnel socialclass populationcontrol perpetualwinter cityruin
14000000,"[{'id': 35, 'name': 'Comedy'}]",en,6.891823,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Fake Empire', 'id': 13204}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-10-25,11417362.0,87.0,5.5,139.0,Fun Size,Comedy joshschwartz joshschwartz victoriajustice jacksonnicoll chelseahandler halloween friend littlebrother trickortreating boyfriendgirlfriendrelationship
32000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,13.332387,"[{'name': 'ARD Degeto Film', 'id': 10947}, {'name': 'UFA Cinema', 'id': 27392}, {'name': 'CinePostproduction', 'id': 32510}, {'name': 'Beta Cinema', 'id': 44113}, {'name': 'Pixomondo', 'id': 64893}, {'name': 'Cine Mobil', 'id': 64894}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2013-12-25,57284237.0,155.0,7.2,365.0,The Physician,Adventure Drama History philippstölzl philippstölzl tompayne benkingsley stellanskarsgård medicine sandstorm army doctor orphan medieval zealot blackdeath
40000000,"[{'id': 35, 'name': 'Comedy'}]",en,11.655588,"[{'name': 'Gerber Pictures', 'id': 975}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-25,44907260.0,113.0,6.0,437.0,Grudge Match,Comedy petersegal petersegal robertdeniro sylvesterstallone alanarkin fathersonrelationship sport rivalry elderly elderlyman
1500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",hi,3.106495,"[{'name': 'Yash Raj Films', 'id': 1569}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2004-08-27,12000000.0,124.0,6.2,53.0,Dhoom,Action Crime Drama Thriller sanjaygadhvi sanjaygadhvi abhishekbachchan johnabraham udaychopra gangofthieves cop motorsport bollywood motorcycle
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,8.898523,"[{'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Room 101', 'id': 6302}, {'name': 'Solana Films', 'id': 21223}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-01-01,86362372.0,84.0,5.2,455.0,Paranormal Activity: The Marked Ones,Horror Thriller christopherb.landon christopherb.landon andrewjacobs richardcabral carlospratts supernatural demon foundfootage
12000000,"[{'id': 18, 'name': 'Drama'}]",fr,4.726238,"[{'name': 'SND', 'id': 2902}, {'name': 'WY Productions', 'id': 3304}, {'name': 'Hérodiade', 'id': 7673}, {'name': 'Umedia', 'id': 19037}, {'name': 'Vértigo Films', 'id': 69195}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2014-01-08,21026290.0,106.0,6.4,270.0,Yves Saint Laurent,Drama jalillespert jalillespert pierreniney guillaumegallienne nikolaikinski biography fashiondesigner fashion
0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",ja,10.834344,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Toei Animation', 'id': 5542}, {'name': 'Yasahi-Mation Productions', 'id': 50411}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-03-30,50353002.0,85.0,6.5,370.0,Dragon Ball Z: Battle Of Gods,Animation Action masahirohosoda masahirohosoda masakonozawa toshiofurukawa kouichiyamadera bingo basedontvseries dragon battle god anime
